Start Time,Duration,Attributes,Title,Device Type,Bookmark,Country,Title_0,Title_1,Title_2,PST Start Time,Month,Day,Year
2014-12-01 04:10:41,0.0005555555555555556,,Marvel's Agents of S.H.I.E.L.D.: Season 1: The Bridge (Episode 10),Netflix Chrome MAC (Cadmium) HTML 5,0.0005555555555555556,US (United States),Parks and Recreation,Season 2,The Camel (Episode 9),2014-11-30 20:10:41-08:00,11,6,2014
2014-12-01 03:19:44,0.6491666666666667,,Marvel's Agents of S.H.I.E.L.D.: Season 1: Repairs (Episode 9),Netflix Chrome MAC (Cadmium) HTML 5,0.7077777777777777,US (United States),Parks and Recreation,Season 2,Ron and Tammy (Episode 8),2014-11-30 19:19:44-08:00,11,6,2014
2014-11-29 10:37:04,0.3769444444444444,,Marvel's Agents of S.H.I.E.L.D.: Season 1: Repairs (Episode 9),Netflix Chrome MAC (Cadmium) HTML 5,0.3769444444444444,US (United States),Parks and Recreation,Season 2,Greg Pikitis (Episode 7),2014-11-29 02:37:04-08:00,11,5,2014
2014-11-29 09:56:54,0.4811111111111111,,Marvel's Agents of S.H.I.E.L.D.: Season 1: The Well (Episode 8),Netflix Chrome MAC (Cadmium) HTML 5,0.6941666666666667,US (United States),Parks and Recreation,Season 2,Kaboom (Episode 6),2014-11-29 01:56:54-08:00,11,5,2014
2014-11-29 09:54:37,0.0008333333333333334,,Marvel's Agents of S.H.I.E.L.D.: Season 1: Repairs (Episode 9),Netflix Chrome MAC (Cadmium) HTML 5,0.5266666666666667,US (United States),Parks and Recreation,Season 2,Sister City (Episode 5),2014-11-29 01:54:37-08:00,11,5,2014
2014-11-28 10:02:14,0.5247222222222223,,Marvel's Agents of S.H.I.E.L.D.: Season 1: Repairs (Episode 9),Apple iPad 4 WiFi,0.5263888888888889,US (United States),Parks and Recreation,Season 2,Practice Date (Episode 4),2014-11-28 02:02:14-08:00,11,4,2014
2014-11-28 09:26:01,0.5958333333333333,,Marvel's Agents of S.H.I.E.L.D.: Season 1: The Well (Episode 8),Apple iPad 4 WiFi,0.6966666666666667,US (United States),Parks and Recreation,Season 2,Beauty Pageant (Episode 3),2014-11-28 01:26:01-08:00,11,4,2014
2014-11-27 08:31:16,0.6377777777777778,,Marvel's Agents of S.H.I.E.L.D.: Season 1: The Well (Episode 8),Netflix Chrome MAC (Cadmium) HTML 5,0.6377777777777778,US (United States),Hitch,,,2014-11-27 00:31:16-08:00,11,3,2014
2014-11-26 12:58:48,0.03333333333333333,,Marvel's Agents of S.H.I.E.L.D.: Season 1: Repairs (Episode 9),Netflix Chrome MAC (Cadmium) HTML 5,0.03333333333333333,US (United States),Hitch,,,2014-11-26 04:58:48-08:00,11,2,2014
2014-11-26 12:16:52,0.6980555555555555,,Marvel's Agents of S.H.I.E.L.D.: Season 1: The Well (Episode 8),Netflix Chrome MAC (Cadmium) HTML 5,0.6980555555555555,US (United States),Parks and Recreation,Season 2,Practice Date (Episode 4),2014-11-26 04:16:52-08:00,11,2,2014
2014-11-26 11:34:16,0.7047222222222221,,Marvel's Agents of S.H.I.E.L.D.: Season 1: The Hub (Episode 7),Netflix Chrome MAC (Cadmium) HTML 5,0.7047222222222221,US (United States),Parks and Recreation,Season 2,Beauty Pageant (Episode 3),2014-11-26 03:34:16-08:00,11,2,2014
2014-11-26 11:03:20,0.45666666666666667,,Marvel's Agents of S.H.I.E.L.D.: Season 1: F.Z.Z.T (Episode 6),Netflix Chrome MAC (Cadmium) HTML 5,0.7069444444444444,US (United States),Parks and Recreation,Season 2,The Stakeout (Episode 2),2014-11-26 03:03:20-08:00,11,2,2014
2014-11-26 11:02:50,0.006388888888888889,,Marvel's Agents of S.H.I.E.L.D.: Season 1: The Hub (Episode 7),Netflix Chrome MAC (Cadmium) HTML 5,0.4633333333333333,US (United States),Parks and Recreation,Season 2,Practice Date (Episode 4),2014-11-26 03:02:50-08:00,11,2,2014
2014-11-25 10:34:00,0.021944444444444444,,Marvel's Agents of S.H.I.E.L.D.: Season 1: The Hub (Episode 7),Netflix Chrome MAC (Cadmium) HTML 5,0.4577777777777778,US (United States),Parks and Recreation,Season 2,Practice Date (Episode 4),2014-11-25 02:34:00-08:00,11,1,2014
2014-11-25 09:51:13,0.7105555555555555,,Marvel's Agents of S.H.I.E.L.D.: Season 1: F.Z.Z.T (Episode 6),Netflix Chrome MAC (Cadmium) HTML 5,0.7105555555555555,US (United States),Parks and Recreation,Season 2,Beauty Pageant (Episode 3),2014-11-25 01:51:13-08:00,11,1,2014
2014-11-25 07:44:52,0.0008333333333333334,,Marvel's Agents of S.H.I.E.L.D.: Season 1: F.Z.Z.T (Episode 6),Netflix Chrome MAC (Cadmium) HTML 5,0.0008333333333333334,US (United States),Parks and Recreation,Season 2,The Stakeout (Episode 2),2014-11-24 23:44:52-08:00,11,0,2014
2014-11-25 07:09:53,0.5763888888888888,,Marvel's Agents of S.H.I.E.L.D.: Season 1: Girl in the Flower Dress (Episode 5),Netflix Chrome MAC (Cadmium) HTML 5,0.6969444444444445,US (United States),Parks and Recreation,Season 2,Pawnee Zoo (Episode 1),2014-11-24 23:09:53-08:00,11,0,2014
2014-11-24 09:45:45,0.27416666666666667,,Marvel's Agents of S.H.I.E.L.D.: Season 1: Girl in the Flower Dress (Episode 5),Netflix Chrome MAC (Cadmium) HTML 5,0.27416666666666667,US (United States),Parks and Recreation,Season 2,Pawnee Zoo (Episode 1),2014-11-24 01:45:45-08:00,11,0,2014
2014-11-24 08:40:42,0.6988888888888889,,Marvel's Agents of S.H.I.E.L.D.: Season 1: Eye Spy (Episode 4),Netflix Chrome MAC (Cadmium) HTML 5,0.6988888888888889,US (United States),Parks and Recreation,Season 1,Rock Show (Episode 6),2014-11-24 00:40:42-08:00,11,0,2014
2014-11-24 08:40:29,0.0030555555555555557,,Marvel's Agents of S.H.I.E.L.D.: Season 1: The Hub (Episode 7),Netflix Chrome MAC (Cadmium) HTML 5,0.43694444444444447,US (United States),Parks and Recreation,Season 1,The Banquet (Episode 5),2014-11-24 00:40:29-08:00,11,0,2014
2014-11-23 11:07:46,0.4338888888888889,,Marvel's Agents of S.H.I.E.L.D.: Season 1: The Hub (Episode 7),Netflix Chrome MAC (Cadmium) HTML 5,0.4338888888888889,US (United States),Parks and Recreation,Season 1,Rock Show (Episode 6),2014-11-23 03:07:46-08:00,11,6,2014
2014-11-23 10:25:06,0.7105555555555555,,Marvel's Agents of S.H.I.E.L.D.: Season 1: F.Z.Z.T (Episode 6),Netflix Chrome MAC (Cadmium) HTML 5,0.7105555555555555,US (United States),Parks and Recreation,Season 1,The Banquet (Episode 5),2014-11-23 02:25:06-08:00,11,6,2014
2014-11-23 09:43:04,0.7,,Marvel's Agents of S.H.I.E.L.D.: Season 1: Girl in the Flower Dress (Episode 5),Netflix Chrome MAC (Cadmium) HTML 5,0.7,US (United States),Parks and Recreation,Season 1,Boys' Club (Episode 4),2014-11-23 01:43:04-08:00,11,6,2014
2014-11-23 09:00:56,0.7013888888888888,,Marvel's Agents of S.H.I.E.L.D.: Season 1: Eye Spy (Episode 4),Netflix Chrome MAC (Cadmium) HTML 5,0.7013888888888888,US (United States),Parks and Recreation,Season 1,Boys' Club (Episode 4),2014-11-23 01:00:56-08:00,11,6,2014
2014-11-23 08:42:40,0.29888888888888887,,Marvel's Agents of S.H.I.E.L.D.: Season 1: The Asset (Episode 3),Netflix Chrome MAC (Cadmium) HTML 5,0.7116666666666667,US (United States),Parks and Recreation,Season 1,The Reporter (Episode 3),2014-11-23 00:42:40-08:00,11,6,2014
2014-11-23 08:10:01,0.515,,Good Will Hunting,Netflix Chrome MAC (Cadmium) HTML 5,0.9608333333333333,US (United States),Parks and Recreation,Season 1,Canvassing (Episode 2),2014-11-23 00:10:01-08:00,11,6,2014
2014-11-23 07:29:03,0.17805555555555555,,Marvel's Agents of S.H.I.E.L.D.: Season 1: The Asset (Episode 3),Netflix Chrome MAC (Cadmium) HTML 5,0.41361111111111115,US (United States),Sherlock: Series 3: His Last Vow (Episode 3),,,2014-11-22 23:29:03-08:00,11,5,2014
2014-11-23 07:11:56,0.2361111111111111,,Marvel's Agents of S.H.I.E.L.D.: Season 1: The Asset (Episode 3),Netflix Chrome MAC (Cadmium) HTML 5,0.2361111111111111,US (United States),Sherlock: Series 3: His Last Vow (Episode 3),,,2014-11-22 23:11:56-08:00,11,5,2014
2014-11-23 06:19:12,0.6808333333333333,,Marvel's Agents of S.H.I.E.L.D.: Season 1: 0-8-4 (Episode 2),Netflix Chrome MAC (Cadmium) HTML 5,0.6808333333333333,US (United States),Sherlock: Series 3: His Last Vow (Episode 3),,,2014-11-22 22:19:12-08:00,11,5,2014
2014-11-22 21:14:08,0.20055555555555557,,Snowpiercer,Netflix Chrome MAC (Cadmium) HTML 5,2.013333333333333,US (United States),Sherlock: Series 3: His Last Vow (Episode 3),,,2014-11-22 13:14:08-08:00,11,5,2014
2014-11-22 19:23:37,0.9825,,Snowpiercer,Netflix Chrome MAC (Cadmium) HTML 5,1.8133333333333335,US (United States),Sherlock: Series 3: His Last Vow (Episode 3),,,2014-11-22 11:23:37-08:00,11,5,2014
2014-11-22 08:43:16,0.8311111111111111,,Snowpiercer,Netflix Chrome MAC (Cadmium) HTML 5,0.8311111111111111,US (United States),Sherlock: Series 3: The Sign of Three (Episode 2),,,2014-11-22 00:43:16-08:00,11,5,2014
2014-11-22 08:39:13,0.06277777777777778,,The Office (U.S.): Season 5: New Boss (Episode 20),Netflix Chrome MAC (Cadmium) HTML 5,0.13416666666666666,US (United States),Sherlock: Series 3: The Sign of Three (Episode 2),,,2014-11-22 00:39:13-08:00,11,5,2014
2014-11-22 08:14:21,0.35416666666666663,,The Office (U.S.): Season 5: Golden Ticket (Episode 19),Netflix Chrome MAC (Cadmium) HTML 5,0.35416666666666663,US (United States),Sherlock: Series 3: The Empty Hearse (Episode 1),,,2014-11-22 00:14:21-08:00,11,5,2014
2014-11-21 09:26:03,0.24888888888888888,,The Office (U.S.): Season 5: Lecture Circuit: Part 2 (Episode 17),Netflix Chrome MAC (Cadmium) HTML 5,0.3347222222222222,US (United States),Sherlock: Series 3: The Empty Hearse (Episode 1),,,2014-11-21 01:26:03-08:00,11,4,2014
2014-11-21 09:04:44,0.3544444444444444,,The Office (U.S.): Season 5: Lecture Circuit: Part 1 (Episode 16),Netflix Chrome MAC (Cadmium) HTML 5,0.3544444444444444,US (United States),Sherlock: Series 3: The Empty Hearse (Episode 1),,,2014-11-21 01:04:44-08:00,11,4,2014
2014-11-21 08:43:23,0.355,,The Office (U.S.): Season 5: Stress Relief: Part 2 (Episode 15),Netflix Chrome MAC (Cadmium) HTML 5,0.355,US (United States),Sherlock: Series 3: The Sign of Three (Episode 2),,,2014-11-21 00:43:23-08:00,11,4,2014
2014-11-21 08:22:03,0.3547222222222222,,The Office (U.S.): Season 5: Stress Relief: Part 1 (Episode 14),Netflix Chrome MAC (Cadmium) HTML 5,0.3547222222222222,US (United States),Sherlock: Series 3: The Empty Hearse (Episode 1),,,2014-11-21 00:22:03-08:00,11,4,2014
2014-11-21 08:02:43,0.3213888888888889,,The Office (U.S.): Season 5: Prince Family Paper (Episode 13),Netflix Chrome MAC (Cadmium) HTML 5,0.3547222222222222,US (United States),Sherlock: Series 2: The Reichenbach Fall (Episode 3),,,2014-11-21 00:02:43-08:00,11,4,2014
2014-11-21 07:52:41,0.16666666666666666,,The Office (U.S.): Season 5: The Duel (Episode 12),Netflix Chrome MAC (Cadmium) HTML 5,0.3544444444444444,US (United States),Sherlock: Series 2: The Hounds of Baskerville (Episode 2),,,2014-11-20 23:52:41-08:00,11,3,2014
2014-11-21 07:10:18,0.18805555555555553,,The Office (U.S.): Season 5: The Duel (Episode 12),Netflix Chrome MAC (Cadmium) HTML 5,0.18805555555555553,US (United States),Sherlock: Series 2: The Hounds of Baskerville (Episode 2),,,2014-11-20 23:10:18-08:00,11,3,2014
2014-11-20 07:40:30,0.34638888888888886,,The Office (U.S.): Season 5: Moroccan Christmas (Episode 11),Netflix Chrome MAC (Cadmium) HTML 5,0.34638888888888886,US (United States),Knights of Sidonia,Season 1,Commencement (Episode 1),2014-11-19 23:40:30-08:00,11,2,2014
2014-11-20 07:15:19,0.1775,,The Office (U.S.): Season 5: The Surplus (Episode 10),Netflix Chrome MAC (Cadmium) HTML 5,0.21000000000000002,US (United States),Sherlock: Series 2: The Hounds of Baskerville (Episode 2),,,2014-11-19 23:15:19-08:00,11,2,2014
2014-11-19 07:39:19,0.03333333333333333,,The Office (U.S.): Season 5: The Surplus (Episode 10),Netflix Chrome MAC (Cadmium) HTML 5,0.03333333333333333,US (United States),Sherlock: Series 2: The Hounds of Baskerville (Episode 2),,,2014-11-18 23:39:19-08:00,11,1,2014
2014-11-19 07:03:51,0.34888888888888886,,The Office (U.S.): Season 5: Frame Toby (Episode 9),Netflix Chrome MAC (Cadmium) HTML 5,0.34888888888888886,US (United States),Sherlock: Series 2: The Reichenbach Fall (Episode 3),,,2014-11-18 23:03:51-08:00,11,1,2014
2014-11-19 06:42:15,0.355,,The Office (U.S.): Season 5: Business Trip (Episode 8),Netflix Chrome MAC (Cadmium) HTML 5,0.355,US (United States),Sherlock: Series 2: The Hounds of Baskerville (Episode 2),,,2014-11-18 22:42:15-08:00,11,1,2014
2014-11-19 06:42:11,0.0005555555555555556,,The Office (U.S.): Season 5: Customer Survey (Episode 7),Netflix Chrome MAC (Cadmium) HTML 5,0.0005555555555555556,US (United States),Sherlock: Series 2: A Scandal in Belgravia (Episode 1),,,2014-11-18 22:42:11-08:00,11,1,2014
2014-11-19 06:41:49,0.0038888888888888888,,The Office (U.S.): Season 5: Employee Transfer (Episode 6),Netflix Chrome MAC (Cadmium) HTML 5,0.0038888888888888888,US (United States),Louis C.K.: Hilarious,,,2014-11-18 22:41:49-08:00,11,1,2014
2014-11-19 06:41:40,0.0019444444444444444,,The Office (U.S.): Season 5: Crime Aid (Episode 5),Netflix Chrome MAC (Cadmium) HTML 5,0.31222222222222223,US (United States),Attack on Titan,Season 1,"To You, After 2,000 Years: The Fall of Shiganshina, Part 1 (Episode 1)",2014-11-18 22:41:40-08:00,11,1,2014
2014-11-19 06:41:33,0.001388888888888889,,The Office (U.S.): Season 5: Baby Shower (Episode 4),Netflix Chrome MAC (Cadmium) HTML 5,0.03361111111111111,US (United States),Sherlock: Series 2: A Scandal in Belgravia (Episode 1),,,2014-11-18 22:41:33-08:00,11,1,2014
2014-11-19 06:32:11,0.15555555555555556,,The Office (U.S.): Season 5: Business Ethics (Episode 3),Netflix Chrome MAC (Cadmium) HTML 5,0.35138888888888886,US (United States),Sherlock: Series 1: The Great Game (Episode 3),,,2014-11-18 22:32:11-08:00,11,1,2014
2014-11-18 06:22:41,0.1961111111111111,,The Office (U.S.): Season 5: Business Ethics (Episode 3),Netflix Chrome MAC (Cadmium) HTML 5,0.1961111111111111,US (United States),Sherlock: Series 2: The Hounds of Baskerville (Episode 2),,,2014-11-17 22:22:41-08:00,11,0,2014
2014-11-17 07:49:22,0.03333333333333333,,The Office (U.S.): Season 5: Baby Shower (Episode 4),Netflix Chrome MAC (Cadmium) HTML 5,0.03333333333333333,US (United States),Sherlock: Series 2: The Hounds of Baskerville (Episode 2),,,2014-11-16 23:49:22-08:00,11,6,2014
2014-11-17 07:29:58,0.3225,,The Office (U.S.): Season 5: Business Ethics (Episode 3),Netflix Chrome MAC (Cadmium) HTML 5,0.355,US (United States),Sherlock: Series 2: A Scandal in Belgravia (Episode 1),,,2014-11-16 23:29:58-08:00,11,6,2014
2014-11-17 07:07:10,0.3544444444444444,,The Office (U.S.): Season 5: Weight Loss: Part 2 (Episode 2),Netflix Chrome MAC (Cadmium) HTML 5,0.3544444444444444,US (United States),Sherlock: Series 1: The Great Game (Episode 3),,,2014-11-16 23:07:10-08:00,11,6,2014
2014-11-16 09:48:27,0.03333333333333333,,The Office (U.S.): Season 5: Business Ethics (Episode 3),Netflix Chrome MAC (Cadmium) HTML 5,0.03333333333333333,US (United States),Sherlock: Series 1: The Great Game (Episode 3),,,2014-11-16 01:48:27-08:00,11,6,2014
2014-11-16 09:27:09,0.35416666666666663,,The Office (U.S.): Season 5: Weight Loss: Part 2 (Episode 2),Netflix Chrome MAC (Cadmium) HTML 5,0.35416666666666663,US (United States),Sherlock: Series 1: The Blind Banker (Episode 2),,,2014-11-16 01:27:09-08:00,11,6,2014
2014-11-16 09:05:48,0.35416666666666663,,The Office (U.S.): Season 5: Weight Loss: Part 1 (Episode 1),Netflix Chrome MAC (Cadmium) HTML 5,0.35416666666666663,US (United States),Sherlock: Series 1: The Blind Banker (Episode 2),,,2014-11-16 01:05:48-08:00,11,6,2014
2014-11-16 06:39:46,0.6775,,"The Office (U.S.): Season 4: Goodbye, Toby (Episode 14)",Netflix Chrome MAC (Cadmium) HTML 5,0.7,US (United States),Sherlock: Series 1: A Study in Pink (Episode 1),,,2014-11-15 22:39:46-08:00,11,5,2014
2014-11-14 06:48:47,0.17944444444444443,,The Office (U.S.): Season 4: Job Fair (Episode 13),Netflix Chrome MAC (Cadmium) HTML 5,0.31277777777777777,US (United States),Sherlock: Series 1: A Study in Pink (Episode 1),,,2014-11-13 22:48:47-08:00,11,3,2014
2014-11-13 07:00:34,0.10111111111111111,,The Office (U.S.): Season 4: Job Fair (Episode 13),Netflix Chrome MAC (Cadmium) HTML 5,0.13444444444444445,US (United States),Red vs. Blue: Volume 1: The Blood Gulch Chronicles: Vol. 1 (Episode 1),,,2014-11-12 23:00:34-08:00,11,2,2014
2014-11-13 06:47:56,0.20972222222222223,,The Office (U.S.): Season 4: Did I Stutter (Episode 12),Netflix Chrome MAC (Cadmium) HTML 5,0.3622222222222222,US (United States),Hemlock Grove,Season 2,Blood Pressure (Episode 1),2014-11-12 22:47:56-08:00,11,2,2014
2014-11-13 06:35:26,0.20555555555555557,,The Office (U.S.): Season 4: Night Out (Episode 11),Netflix Chrome MAC (Cadmium) HTML 5,0.34694444444444444,US (United States),Hemlock Grove: Season 1 (Recap),,,2014-11-12 22:35:26-08:00,11,2,2014
2014-11-13 06:32:50,0.042499999999999996,,The Office (U.S.): Season 4: The Chair Model (Episode 10),Netflix Chrome MAC (Cadmium) HTML 5,0.3561111111111111,US (United States),Scrubs,Season 3,My Rule of Thumb (Episode 10),2014-11-12 22:32:50-08:00,11,2,2014
2014-11-13 06:01:17,0.0275,,Dredd,Netflix Chrome MAC (Cadmium) HTML 5,0.9183333333333333,US (United States),Scrubs,Season 3,My Dirty Secret (Episode 9),2014-11-12 22:01:17-08:00,11,2,2014
2014-11-13 04:45:09,0.3144444444444444,,The Office (U.S.): Season 4: The Chair Model (Episode 10),Netflix Chrome MAC (Cadmium) HTML 5,0.3144444444444444,US (United States),Scrubs,Season 3,My Friend the Doctor (Episode 8),2014-11-12 20:45:09-08:00,11,2,2014
2014-11-12 06:27:05,0.5136111111111111,,The Office (U.S.): Season 4: Dunder Mifflin Infinity (Episode 2),Netflix Chrome MAC (Cadmium) HTML 5,0.5136111111111111,US (United States),Scrubs,Season 3,My Fifteen Seconds (Episode 7),2014-11-11 22:27:05-08:00,11,1,2014
2014-11-12 06:26:43,0.005277777777777778,,The Office (U.S.): Season 4: Local Ad (Episode 5),Netflix Chrome MAC (Cadmium) HTML 5,0.0375,US (United States),Scrubs,Season 3,My Advice to You (Episode 6),2014-11-11 22:26:43-08:00,11,1,2014
2014-11-11 07:32:23,0.03333333333333333,,The Office (U.S.): Season 4: Local Ad (Episode 5),Netflix Chrome MAC (Cadmium) HTML 5,0.03333333333333333,US (United States),Scrubs,Season 3,"My Brother, Where Art Thou? (Episode 5)",2014-11-10 23:32:23-08:00,11,0,2014
2014-11-11 07:15:30,0.28055555555555556,,The Office (U.S.): Season 4: Money (Episode 4),Netflix Chrome MAC (Cadmium) HTML 5,0.6944444444444444,US (United States),Scrubs,Season 3,"My Brother, Where Art Thou? (Episode 5)",2014-11-10 23:15:30-08:00,11,0,2014
2014-11-11 06:33:47,0.6947222222222222,,The Office (U.S.): Season 4: Launch Party (Episode 3),Netflix Chrome MAC (Cadmium) HTML 5,0.6947222222222222,US (United States),Scrubs,Season 3,My Lucky Night (Episode 4),2014-11-10 22:33:47-08:00,11,0,2014
2014-11-11 06:27:01,0.06861111111111111,,Sherlock: Series 2: The Reichenbach Fall (Episode 3),Netflix Chrome MAC (Cadmium) HTML 5,0.6008333333333333,US (United States),Scrubs,Season 3,My White Whale (Episode 3),2014-11-10 22:27:01-08:00,11,0,2014
2014-11-10 07:49:29,0.5180555555555556,,Sherlock: Series 2: The Reichenbach Fall (Episode 3),Netflix Chrome MAC (Cadmium) HTML 5,0.5327777777777778,US (United States),Scrubs,Season 3,My Journey (Episode 2),2014-11-09 23:49:29-08:00,11,6,2014
2014-11-09 19:27:54,0.005555555555555556,,Sherlock: Series 2: The Reichenbach Fall (Episode 3),Netflix Chrome MAC (Cadmium) HTML 5,0.006666666666666667,US (United States),Scrubs,Season 3,My Own American Girl (Episode 1),2014-11-09 11:27:54-08:00,11,6,2014
2014-11-09 09:13:47,0.2688888888888889,,Sherlock: Series 2: The Hounds of Baskerville (Episode 2),Netflix Chrome MAC (Cadmium) HTML 5,0.2688888888888889,US (United States),Scrubs,Season 2,My Dream Job (Episode 22),2014-11-09 01:13:47-08:00,11,6,2014
2014-11-09 08:06:53,1.1144444444444446,,Sherlock: Series 2: A Scandal in Belgravia (Episode 1),Netflix Chrome MAC (Cadmium) HTML 5,1.488888888888889,US (United States),Scrubs,Season 2,My Dream Job (Episode 22),2014-11-09 00:06:53-08:00,11,6,2014
2014-11-09 06:37:12,0.37527777777777777,,Sherlock: Series 2: A Scandal in Belgravia (Episode 1),Netflix Chrome MAC (Cadmium) HTML 5,0.37527777777777777,US (United States),Scrubs,Season 2,My Drama Queen (Episode 21),2014-11-08 22:37:12-08:00,11,5,2014
2014-11-08 18:04:17,0.3594444444444444,,Sherlock: Series 1: The Great Game (Episode 3),Netflix Chrome MAC (Cadmium) HTML 5,1.4794444444444446,US (United States),Scrubs,Season 2,My Interpretation (Episode 20),2014-11-08 10:04:17-08:00,11,5,2014
2014-11-08 07:09:03,0.3525,,Sherlock: Series 1: The Great Game (Episode 3),Netflix Chrome MAC (Cadmium) HTML 5,1.1202777777777777,US (United States),Scrubs,Season 2,My Interpretation (Episode 20),2014-11-07 23:09:03-08:00,11,4,2014
2014-11-08 05:51:42,0.28694444444444445,,Sherlock: Series 1: The Great Game (Episode 3),Netflix Chrome MAC (Cadmium) HTML 5,0.7680555555555556,US (United States),Scrubs,Season 2,My Kingdom (Episode 19),2014-11-07 21:51:42-08:00,11,4,2014
2014-11-07 06:27:25,0.48194444444444445,,Sherlock: Series 1: The Great Game (Episode 3),Netflix Chrome MAC (Cadmium) HTML 5,0.48194444444444445,US (United States),Scrubs,Season 2,My T.C.W. (Episode 18),2014-11-06 22:27:25-08:00,11,3,2014
2014-11-07 06:10:18,0.28444444444444444,,Sherlock: Series 1: The Blind Banker (Episode 2),Netflix Chrome MAC (Cadmium) HTML 5,1.4655555555555555,US (United States),Scrubs,Season 2,My Own Private Practice Guy (Episode 17),2014-11-06 22:10:18-08:00,11,3,2014
2014-11-06 06:31:10,0.2702777777777778,,Sherlock: Series 1: The Blind Banker (Episode 2),Netflix Chrome MAC (Cadmium) HTML 5,1.1811111111111112,US (United States),Scrubs,Season 2,My Karma (Episode 16),2014-11-05 22:31:10-08:00,11,2,2014
2014-11-06 04:19:03,1.1919444444444445,,Sherlock: Series 1: A Study in Pink (Episode 1),Netflix Chrome MAC (Cadmium) HTML 5,1.4552777777777777,US (United States),Scrubs,Season 2,His Story (Episode 15),2014-11-05 20:19:03-08:00,11,2,2014
2014-10-27 06:15:04,0.9097222222222222,,Aziz Ansari: Dangerously Delicious,Netflix Chrome MAC (Cadmium) HTML 5,0.9294444444444444,US (United States),Scrubs,Season 2,"My Brother, My Keeper (Episode 14)",2014-10-26 23:15:04-07:00,10,6,2014
2014-10-27 01:40:02,0.0019444444444444444,,Futurama: Season 10: 2-D Blacktop (Episode 1),Netflix Chrome MAC (Cadmium) HTML 5,0.0019444444444444444,US (United States),Scrubs,Season 2,"My Brother, My Keeper (Episode 14)",2014-10-26 18:40:02-07:00,10,6,2014
2014-10-27 01:38:58,0.016666666666666666,,Futurama: Season 6: Bender's Game (Episode 3),Netflix Chrome MAC (Cadmium) HTML 5,1.2769444444444444,US (United States),Scrubs,Season 2,My Philosophy (Episode 13),2014-10-26 18:38:58-07:00,10,6,2014
2014-10-26 06:53:35,2.2158333333333333,,The Hunger Games: Catching Fire,Netflix Chrome MAC (Cadmium) HTML 5,2.2158333333333333,US (United States),Scrubs,Season 2,My New Old Friend (Episode 12),2014-10-25 23:53:35-07:00,10,5,2014
2014-10-26 06:44:32,0.09833333333333333,,The 100: Season 1: Pilot (Episode 1),Netflix Chrome MAC (Cadmium) HTML 5,0.23527777777777778,US (United States),Doctor Who,Season 7,Cold War (Episode 9),2014-10-25 23:44:32-07:00,10,5,2014
2014-10-26 05:50:33,0.029722222222222223,,The 100: Season 1: Pilot (Episode 1),Netflix Chrome MAC (Cadmium) HTML 5,0.13777777777777778,US (United States),The Recruit,,,2014-10-25 22:50:33-07:00,10,5,2014
2014-10-26 05:39:34,0.05638888888888889,,Arrow: Season 2: Time of Death (Episode 14),Netflix Chrome MAC (Cadmium) HTML 5,0.08861111111111111,US (United States),Doctor Who,Season 7,Cold War (Episode 9),2014-10-25 22:39:34-07:00,10,5,2014
2014-10-26 05:30:13,0.042222222222222223,,The 100: Season 1: Pilot (Episode 1),Netflix Chrome MAC (Cadmium) HTML 5,0.09555555555555555,US (United States),Doctor Who,Season 7,Cold War (Episode 9),2014-10-25 22:30:13-07:00,10,5,2014
2014-10-26 05:20:34,0.053611111111111116,,The 100: Season 1: Pilot (Episode 1),Netflix Chrome MAC (Cadmium) HTML 5,0.053611111111111116,US (United States),Doctor Who,Season 7,The Rings of Akhaten (Episode 8),2014-10-25 22:20:34-07:00,10,5,2014
2014-10-24 07:05:46,0.03333333333333333,,Arrow: Season 2: Time of Death (Episode 14),Netflix Chrome MAC (Cadmium) HTML 5,0.03333333333333333,US (United States),Doctor Who,Season 7,The Rings of Akhaten (Episode 8),2014-10-24 00:05:46-07:00,10,4,2014
2014-10-24 06:23:31,0.7013888888888888,,Arrow: Season 2: Heir to the Demon (Episode 13),Netflix Chrome MAC (Cadmium) HTML 5,0.7036111111111111,US (United States),Dear Mr. Watterson,,,2014-10-23 23:23:31-07:00,10,3,2014
2014-10-24 05:40:09,0.6763888888888888,,Arrow: Season 2: Tremors (Episode 12),Netflix Chrome MAC (Cadmium) HTML 5,0.6763888888888888,US (United States),Tiny: A Story About Living Small,,,2014-10-23 22:40:09-07:00,10,3,2014
2014-10-23 05:39:17,0.10027777777777779,,Arrow: Season 2: Blind Spot (Episode 11),Netflix Chrome MAC (Cadmium) HTML 5,0.34277777777777774,US (United States),Orange Is the New Black,Season 2,We Have Manners. We're Polite. (Episode 13),2014-10-22 22:39:17-07:00,10,2,2014
2014-10-23 04:13:02,0.2425,,Arrow: Season 2: Blind Spot (Episode 11),Netflix Chrome MAC (Cadmium) HTML 5,0.2425,US (United States),Orange Is the New Black,Season 2,We Have Manners. We're Polite. (Episode 13),2014-10-22 21:13:02-07:00,10,2,2014
2014-10-23 03:43:38,0.4311111111111111,,Arrow: Season 2: Blast Radius (Episode 10),Netflix Chrome MAC (Cadmium) HTML 5,0.7013888888888888,US (United States),Orange Is the New Black,Season 2,We Have Manners. We're Polite. (Episode 13),2014-10-22 20:43:38-07:00,10,2,2014
